id,popularity,budget,revenue,original_title,cast,director,runtime,genres,release_date,vote_count,vote_average,release_year,Profit
11412,1.255866,65000000.0,89456761.0,The Long Kiss Goodnight,Geena Davis|Samuel L. Jackson|Yvonne Zima|Craig Bierko|Tom Amandes,Renny Harlin,120,Action|Crime|Drama|Mystery|Thriller,1996-10-11,164,6.4,1996,24456761.0
9390,1.117552,50000000.0,273552592.0,Jerry Maguire,Tom Cruise|Cuba Gooding Jr.|RenÃ©e Zellweger|Kelly Preston|Alison Armitage,Cameron Crowe,139,Comedy|Drama|Romance,1996-12-06,561,6.5,1996,223552592.0
10830,1.108452,36000000.0,33459416.0,Matilda,Mara Wilson|Danny DeVito|Embeth Davidtz|Rhea Perlman|Pam Ferris,Danny DeVito,98,Comedy|Family|Fantasy,1996-08-02,451,6.8,1996,-2540584.0
8840,1.108366,57000000.0,115267375.0,DragonHeart,Dennis Quaid|David Thewlis|Pete Postlethwaite|Dina Meyer|Julie Christie,Rob Cohen,103,Fantasy,1996-05-31,273,6.1,1996,58267375.0
9327,1.10451,54000000.0,128769345.0,The Nutty Professor,Eddie Murphy|Jada Pinkett Smith|James Coburn|Larry Miller|Dave Chappelle,Tom Shadyac,95,Fantasy|Comedy|Romance|Science Fiction,1996-06-26,334,5.4,1996,74769345.0
11228,1.056168,80000000.0,159212469.0,Daylight,Sylvester Stallone|Amy Brenneman|Viggo Mortensen|Dan Hedaya|Jay O. Sanders,Rob Cohen,115,Action|Adventure|Thriller,1996-12-06,189,5.6,1996,79212469.0
9103,1.049888,30000000.0,57400547.0,The Quest,Jean-Claude Van Damme|Roger Moore|James Remar|Jack McGee|Louis Mandylor,Jean-Claude Van Damme,95,Action|Adventure,1996-04-19,63,5.1,1996,27400547.0
12123,1.04502,50000000.0,60209334.0,Chain Reaction,Keanu Reeves|Morgan Freeman|Rachel Weisz|Fred Ward|Kevin Dunn,Andrew Davis,107,Adventure,1996-08-02,153,5.3,1996,10209334.0
409,1.0443040000000001,27000000.0,231976425.0,The English Patient,Ralph Fiennes|Juliette Binoche|Willem Dafoe|Kristin Scott Thomas|Naveen Andrews,Anthony Minghella,162,Drama|Romance|War,1996-11-14,287,6.9,1996,204976425.0
2320,1.000489,55000000.0,121969216.0,Executive Decision,Kurt Russell|Steven Seagal|Halle Berry|John Leguizamo|Oliver Platt,Stuart Baird,133,Action|Adventure|Drama|Thriller,1996-03-15,128,5.5,1996,66969216.0
664,0.9754729999999999,92000000.0,494471524.0,Twister,Helen Hunt|Bill Paxton|Cary Elwes|Jami Gertz|Philip Seymour Hoffman,Jan de Bont,113,Action|Adventure|Drama,1996-05-09,546,5.9,1996,402471524.0
3595,0.962736,80000000.0,309492681.0,Ransom,Mel Gibson|Gary Sinise|Delroy Lindo|Rene Russo|Lili Taylor,Ron Howard,117,Action|Thriller,1996-11-08,235,6.2,1996,229492681.0
9894,0.938162,47000000.0,102825796.0,The Cable Guy,Jim Carrey|Matthew Broderick|Leslie Mann|Jack Black|George Segal,Ben Stiller,96,Comedy|Drama|Thriller,1996-06-14,283,5.4,1996,55825796.0
819,0.928256,44000000.0,165615285.0,Sleepers,Robert De Niro|Brad Pitt|Kevin Bacon|Jason Patric|Ron Eldard,Barry Levinson,147,Crime|Drama|Thriller,1996-10-18,371,7.2,1996,121615285.0
10779,0.923851,30000000.0,29359216.0,The Frighteners,Michael J. Fox|Jeffrey Combs|Jake Busey|Chi McBride|Trini Alvarado,Peter Jackson,110,Horror|Comedy,1996-07-18,184,6.5,1996,-640784.0
9208,0.902697,50000000.0,150270147.0,Broken Arrow,John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton,John Woo,108,Action|Adventure|Drama|Thriller,1996-02-09,244,5.5,1996,100270147.0
10061,0.8913719999999989,50000000.0,42277365.0,Escape from L.A.,Kurt Russell|Stacy Keach|Steve Buscemi|Pam Grier|Cliff Robertson,John Carpenter,97,Action|Adventure|Science Fiction|Thriller,1996-08-09,189,5.4,1996,-7722635.0
1630,0.870461,36000000.0,20300385.0,The People vs. Larry Flynt,Woody Harrelson|Courtney Love|Edward Norton|Brett Harrelson|Donna Hanover,MiloÅ¡ Forman,129,Drama,1996-10-13,122,6.5,1996,-15699615.0
10547,0.862046999999999,25000000.0,14048372.0,The Arrival,Charlie Sheen|Lindsay Crouse|Richard Schiff|Ron Silver|Teri Polo,David Twohy,115,Action|Mystery|Science Fiction|Thriller,1996-05-31,82,5.7,1996,-10951628.0
9303,0.833267,4500000.0,7011317.0,Bound,Jennifer Tilly|Gina Gershon|Joe Pantoliano|John P. Ryan|Christopher Meloni,Lana Wachowski|Lilly Wachowski,108,Romance|Drama|Thriller|Crime,1996-09-13,100,6.5,1996,2511317.0
10218,0.802896,200000.0,4505922.0,Swingers,Jon Favreau|Vince Vaughn|Ron Livingston|Patrick Van Horn|Alex DÃ©sert,Doug Liman,94,Comedy|Romance,1996-10-18,129,6.9,1996,4305922.0
9879,0.794822,50000000.0,113309743.0,Striptease,Demi Moore|Burt Reynolds|Armand Assante|Ving Rhames|Robert Patrick,Andrew Bergman,115,Drama|Thriller|Crime,1996-06-28,108,4.4,1996,63309743.0
9566,0.79243,55000000.0,18626419.0,The Fan,Robert De Niro|Wesley Snipes|Ellen Barkin|John Leguizamo|Benicio del Toro,Tony Scott,116,Drama|Mystery|Thriller,1996-08-15,103,5.6,1996,-36373581.0
7095,0.779012,45000000.0,58620973.0,Jack,Robin Williams|Diane Lane|Brian Kerwin|Jennifer Lopez|Bill Cosby,Francis Ford Coppola,113,Comedy|Drama|Science Fiction,1996-08-09,171,5.8,1996,13620973.0
1592,0.759509,30000000.0,102616183.0,Primal Fear,Richard Gere|Edward Norton|Laura Linney|John Mahoney|Frances McDormand,Gregory Hoblit,129,Crime|Drama|Mystery|Thriller,1996-04-03,317,7.3,1996,72616183.0
10684,0.745574,46000000.0,100860818.0,Courage Under Fire,Denzel Washington|Meg Ryan|Lou Diamond Phillips|Matt Damon|Michael Moriarty,Edward Zwick,117,Drama|Thriller|Mystery|War,1996-07-04,134,6.1,1996,54860818.0
9400,0.693264,9000000.0,41590886.0,Set  It Off,Jada Pinkett Smith|Queen Latifah|Vivica A. Fox|Kimberly Elise|Blair Underwood,F. Gary Gray,118,Drama|Action|Crime,1996-11-06,37,7.0,1996,32590886.0
9100,0.690292,15000000.0,24769466.0,The Craft,Fairuza Balk|Neve Campbell|Robin Tunney|Rachel True|Skeet Ulrich,Andrew Fleming,101,Fantasy|Drama|Horror|Thriller,1996-05-03,184,6.2,1996,9769466.0
8766,0.670801,4000000.0,16675000.0,Hellraiser: Bloodline,Bruce Ramsay|Valentina Vargas|Charlotte Chatton|Adam Scott|Kim Myers,Kevin Yagher,86,Horror|Thriller|Science Fiction,1996-03-08,52,4.8,1996,12675000.0
11543,0.642274,27000000.0,25023434.0,Kingpin,Woody Harrelson|Randy Quaid|Vanessa Angel|Bill Murray|Chris Elliott,Bobby Farrelly|Peter Farrelly,113,Comedy,1996-07-04,126,6.4,1996,-1976566.0
21539,0.6359640000000001,40000000.0,48093211.0,The Preacher's Wife,Denzel Washington|Whitney Houston|Courtney B. Vance|Gregory Hines|Jenifer Lewis,Penny Marshall,124,Fantasy|Drama|Comedy|Science Fiction|Romance,1996-12-13,33,5.5,1996,8093211.0
10723,0.618796,25000000.0,22611954.0,Bulletproof,Damon Wayans|Adam Sandler|James Caan|Robert Swenson|James Farentino,Ernest R. Dickerson,84,Action|Adventure|Comedy|Thriller,1996-09-06,78,5.2,1996,-2388046.0
9431,0.578849,15000000.0,5.0,Bordello of Blood,Dennis Miller|Erika Eleniak|Angie Everhart|John Kassir|Chris Sarandon,Gilbert Adler,87,Horror|Comedy,1996-08-16,27,4.9,1996,-14999995.0
8818,0.576743999999999,55000000.0,141047179.0,Evita,Madonna|Antonio Banderas|Jonathan Pryce|Jimmy Nail|Victoria Sus,Alan Parker,134,History|Drama|Music,1996-12-14,59,5.9,1996,86047179.0
2074,0.566517,7000000.0,14702438.0,Flirting with Disaster,Ben Stiller|Patricia Arquette|TÃ©a Leoni|Mary Tyler Moore|Alan Alda,David O. Russell,92,Comedy|Romance,1996-03-22,28,6.2,1996,7702438.0
549,0.548582,2962051.0,3011195.0,Basquiat,Jeffrey Wright|David Bowie|Dennis Hopper|Gary Oldman|Benicio del Toro,Julian Schnabel,108,Drama|History,1996-08-09,53,6.7,1996,49144.0
9333,0.5375770000000001,67000000.0,47267001.0,Last Man Standing,Bruce Willis|Bruce Dern|William Sanderson|Christopher Walken|David Patrick Kelly,Walter Hill,101,Action|Crime|Drama|Thriller,1996-09-20,131,6.0,1996,-19732999.0
10861,0.537381,25000000.0,51702483.0,Maximum Risk,Jean-Claude Van Damme|Natasha Henstridge|Jean-Hugues Anglade|Zach Grenier|Paul Ben-Victor,Ringo Lam,100,Action|Adventure|Thriller,1996-09-13,52,5.1,1996,26702483.0
18550,0.5291520000000001,25000000.0,17193231.0,Fled,Laurence Fishburne|Stephen Baldwin|Salma Hayek|Will Patton|Robert John Burke,Kevin Hooks,98,Action|Comedy|Thriller,1996-07-19,20,5.3,1996,-7806769.0
11363,0.519242,3500000.0,9482579.0,She's the One,Edward Burns|Michael McGlone|Cameron Diaz|Jennifer Aniston|John Mahoney,Edward Burns,96,Comedy|Romance,1996-08-26,42,5.7,1996,5982579.0
10546,0.49153900000000006,13000000.0,17917287.0,The Crow: City of Angels,Vincent PÃ©rez|Mia Kirshner|Iggy Pop|Thomas Jane|Richard Brooks,Tim Pope,84,Action|Fantasy|Thriller,1996-08-29,69,5.7,1996,4917287.0
13685,0.481121,7000000.0,560069.0,Bottle Rocket,Luke Wilson|Owen Wilson|Lumi Cavazos|Andrew Wilson|Robert Musgrave,Wes Anderson,91,Comedy|Crime|Drama,1996-02-21,128,6.7,1996,-6439931.0
10539,0.478051,38000000.0,28921264.0,James and the Giant Peach,Miriam Margolyes|Joanna Lumley|Pete Postlethwaite|Susan Sarandon|Richard Dreyfuss,Henry Selick,79,Adventure|Animation|Family,1996-04-12,222,6.1,1996,-9078736.0
3573,0.47748900000000005,6000000.0,22231658.0,Emma,Gwyneth Paltrow|Toni Collette|Alan Cumming|Ewan McGregor|Jeremy Northam,Douglas McGrath,121,Comedy|Drama|Romance,1996-08-02,77,6.5,1996,16231658.0
10478,0.471398,45000000.0,53854588.0,Tin Cup,Kevin Costner|Don Johnson|Cheech Marin|George Perez|Rene Russo,Ron Shelton,135,Comedy|Drama|Romance,1996-08-16,64,5.6,1996,8854588.0
2925,0.468045,26000000.0,116400000.0,The First Wives Club,Bette Midler|Goldie Hawn|Diane Keaton|Maggie Smith|Dan Hedaya,Hugh Wilson,103,Comedy,1996-09-20,80,6.4,1996,90400000.0
28005,0.45993900000000004,3000000.0,4109095.0,Kama Sutra - A Tale of Love,Indira Varma|Sarita Choudhury|Ramon Tikaram|Naveen Andrews,Mira Nair,117,Drama|History|Romance,1996-09-11,20,6.1,1996,1109095.0
12498,0.455716,1000000.0,24475416.0,Sling Blade,Billy Bob Thornton|Dwight Yoakam|J. T. Walsh|John Ritter|Lucas Black,Billy Bob Thornton,135,Drama,1996-08-30,87,6.9,1996,23475416.0
11159,0.45339799999999997,4500000.0,13417292.0,Secrets & Lies,Timothy Spall|Phyllis Logan|Brenda Blethyn|Claire Rushbrook|Marianne Jean-Baptiste,Mike Leigh,142,Drama,1996-05-24,45,6.7,1996,8917292.0
9095,0.442104,47000000.0,12379402.0,Mary Reilly,Julia Roberts|John Malkovich|George Cole|Michael Gambon|Glenn Close,Stephen Frears,104,Drama|Horror|Thriller|Romance,1996-02-23,26,5.4,1996,-34620598.0
10586,0.43529300000000004,50000000.0,75000000.0,The Ghost and the Darkness,Michael Douglas|Val Kilmer|Tom Wilkinson|John Kani|Emily Mortimer,Stephen Hopkins,109,Adventure,1996-10-11,104,6.3,1996,25000000.0
25147,0.401898,7000000.0,405000.0,Jude,Kate Winslet|Christopher Eccleston|Liam Cunningham|Rachel Griffiths|June Whitfield,Michael Winterbottom,123,Drama|Romance,1996-02-06,20,6.7,1996,-6595000.0
26748,0.39713899999999996,5000000.0,13269963.0,Lone Star,Chris Cooper|Matthew McConaughey|Elizabeth PeÃ±a|Kris Kristofferson|Joe Morton,John Sayles,135,Drama|Mystery|Romance,1996-06-21,27,6.6,1996,8269963.0
36355,0.340804,25530000.0,20080020.0,Flipper,Elijah Wood|Paul Hogan|Jonathan Banks|Jason Fuchs|Robert Deacon,Alan Shapiro,95,Adventure|Family,1996-05-17,47,5.5,1996,-5449980.0
6346,0.366286,50000000.0,22540359.0,The Chamber,Chris O'Donnell|Gene Hackman|Faye Dunaway|Robert Prosky|Lela Rochon,James Foley,113,Drama|Thriller,1996-10-11,26,6.0,1996,-27459641.0
10534,0.36509,38000000.0,10300000.0,White Squall,Jeff Bridges|Caroline Goodall|John Savage|Scott Wolf|Jeremy Sisto,Ridley Scott,129,Action|Drama,1996-02-02,41,6.2,1996,-27700000.0
9826,0.347219,45000000.0,17300889.0,The Phantom,Billy Zane|Kristy Swanson|Treat Williams|Catherine Zeta-Jones|James Remar,Simon Wincer,100,Adventure|Action,1996-06-06,69,4.9,1996,-27699111.0
11306,0.331074,38000000.0,17380126.0,Extreme Measures,Hugh Grant|Gene Hackman|Sarah Jessica Parker|David Morse|Bill Nunn,Michael Apted,118,Drama|Thriller,1996-09-27,31,5.3,1996,-20619874.0
1770,0.317794,28000000.0,16900000.0,Michael Collins,Liam Neeson|Aidan Quinn|Stephen Rea|Alan Rickman|Julia Roberts,Neil Jordan,132,Drama|Thriller,1996-10-25,47,6.1,1996,-11100000.0
8052,0.392776,3000000.0,222559.0,Hard Eight,Philip Baker Hall|Gwyneth Paltrow|John C. Reilly|Samuel L. Jackson|F. William Parker,Paul Thomas Anderson,96,Drama|Thriller,1996-02-28,69,6.6,1996,-2777441.0
15691,0.27362800000000004,5000000.0,42000000.0,Doctor Who,Paul McGann|Eric Roberts|Daphne Ashbrook|Sylvester McCoy|Yee Jee Tso,Geoffrey Sax,89,TV Movie|Adventure|Drama|Science Fiction,1996-05-14,35,5.6,1996,37000000.0
12709,0.24396199999999998,3000000.0,2503829.0,Ridicule,Charles Berling|Jean Rochefort|Fanny Ardant|Judith GodrÃ¨che|Bernard Giraudeau,Patrice Leconte,102,Comedy|Drama|Romance,1996-05-09,18,6.6,1996,-496171.0
9306,0.240968,40000000.0,49627779.0,The Island of Dr. Moreau,Marlon Brando|Val Kilmer|David Thewlis|Fairuza Balk|Daniel Rigney,Richard Stanley|John Frankenheimer,96,Fantasy|Horror|Science Fiction,1996-08-23,68,4.6,1996,9627779.0
24206,0.221598,15000000.0,76382.0,Silent Trigger,Dolph Lundgren|Gina Bellman|Conrad Dunn|Christopher Heyerdahl,Russell Mulcahy,93,Drama|Action|Thriller,1996-06-26,11,4.6,1996,-14923618.0
13891,0.21156599999999998,3000000.0,153155.0,Citizen Ruth,Laura Dern|Swoosie Kurtz|Kurtwood Smith|Mary Kay Place|Kelly Preston,Alexander Payne,104,Drama|Comedy,1996-12-13,10,7.0,1996,-2846845.0
11962,0.111375,13000000.0,4619014.0,Joe's Apartment,Jerry O'Connell|Megan Ward|Billy West|Reginald Hudlin|Willi One Blood,John Payson,78,Fantasy|Comedy|Music,1996-07-26,43,4.8,1996,-8380986.0
49763,0.099873,7000000.0,1100000.0,Bad Moon,Mariel Hemingway|Michael ParÃ©|Mason Gamble|Hrothgar Mathews|Ken Pogue,Eric Red,80,Horror,1996-11-01,12,6.0,1996,-5900000.0
40001,0.09401699999999999,25000000.0,10070000.0,Mrs. Winterbourne,Shirley MacLaine|Ricki Lake|Brendan Fraser|Jane Krakowski|Loren Dean,Richard Benjamin,105,Comedy|Romance|Drama,1996-04-19,10,5.2,1996,-14930000.0
98,4.271452,103000000.0,457640427.0,Gladiator,Russell Crowe|Joaquin Phoenix|Connie Nielsen|Oliver Reed|Richard Harris,Ridley Scott,155,Action|Drama|Adventure,2000-05-01,3531,7.7,2000,354640427.0
77,3.095625,9000000.0,39723096.0,Memento,Guy Pearce|Carrie-Anne Moss|Joe Pantoliano|Mark Boone Junior|Russ Fega,Christopher Nolan,113,Mystery|Thriller,2000-10-11,2144,7.9,2000,30723096.0
8871,2.977558,123000000.0,345141403.0,How the Grinch Stole Christmas,Jim Carrey|Taylor Momsen|Jeffrey Tambor|Christine Baranski|Bill Irwin,Ron Howard,104,Family|Comedy|Fantasy,2000-11-17,733,6.1,2000,222141403.0
8358,2.197205,90000000.0,429632142.0,Cast Away,Tom Hanks|Helen Hunt|Chris Noth|Paul Sanchez|Lari White,Robert Zemeckis,143,Adventure|Drama,2000-12-22,1854,7.3,2000,339632142.0
107,2.153361,10000000.0,83557872.0,Snatch,Jason Statham|Brad Pitt|Vinnie Jones|Dennis Farina|Benicio del Toro,Guy Ritchie,103,Thriller|Crime,2000-09-01,1943,7.5,2000,73557872.0
955,1.956406,125000000.0,546388105.0,Mission: Impossible II,Tom Cruise|Dougray Scott|Thandie Newton|Ving Rhames|Richard Roxburgh,John Woo,123,Adventure|Action|Thriller,2000-05-23,1269,5.8,2000,421388105.0
1636,1.889388,48000000.0,90383208.0,Bedazzled,Elizabeth Hurley|Brendan Fraser|Frances O'Connor|Orlando Jones|Paul Adelstein,Harold Ramis,93,Fantasy|Comedy|Romance,2000-10-19,302,5.3,2000,42383208.0
4247,1.8152439999999999,19000000.0,278019771.0,Scary Movie,Carmen Electra|Dave Sheridan|Anna Faris|Jon Abrahams|Regina Hall,Keenen Ivory Wayans,88,Comedy,2000-07-07,681,5.9,2000,259019771.0
11688,1.7684630000000001,100000000.0,169327687.0,The Emperor's New Groove,David Spade|John Goodman|Eartha Kitt|Patrick Warburton|Wendie Malick,Mark Dindal,78,Adventure|Animation|Comedy|Family|Fantasy,2000-12-09,832,6.9,2000,69327687.0
3981,1.767681,70000000.0,374111707.0,What Women Want,Helen Hunt|Mel Gibson|Marisa Tomei|Lauren Holly|Mark Feuerstein,Nancy Meyers,127,Comedy|Romance,2000-12-14,576,6.0,2000,304111707.0
10567,1.60246,127500000.0,354248063.0,Dinosaur,D. B. Sweeney|Alfre Woodard|Ossie Davis|Max Casella|Hayden Panettiere,Ralph Zondag|Eric Leighton,82,Animation|Family,2000-05-19,320,6.1,2000,226748063.0
4327,1.5626520000000002,92000000.0,264105545.0,Charlie's Angels,Cameron Diaz|Lucy Liu|Drew Barrymore|Bill Murray|John Forsythe,McG,98,Action|Adventure|Comedy|Crime|Thriller,2000-11-02,709,5.5,2000,172105545.0
7443,1.525559,45000000.0,224834564.0,Chicken Run,Mel Gibson|Miranda Richardson|Timothy Spall|Imelda Staunton|Jane Horrocks,Peter Lord|Nick Park,84,Animation|Comedy|Family,2000-06-21,663,6.3,2000,179834564.0
2024,1.513108,110000000.0,215294342.0,The Patriot,Mel Gibson|Heath Ledger|Joely Richardson|Jason Isaacs|TchÃ©ky Karyo,Roland Emmerich,165,Drama|History|War|Action,2000-06-28,651,6.7,2000,105294342.0
9532,1.303223,23000000.0,53302314.0,Final Destination,Devon Sawa|Ali Larter|Kerr Smith|Tony Todd|Seann William Scott,James Wong,98,Horror,2000-03-16,693,6.2,2000,30302314.0
6282,1.2405190000000001,45000000.0,113916474.0,Coyote Ugly,Piper Perabo|Adam Garcia|John Goodman|Izabella Miko|Tyra Banks,David McNally,100,Comedy,2000-07-30,328,6.0,2000,68916474.0
2085,1.235745,25000000.0,91036760.0,Romeo Must Die,Jet Li|Aaliyah|Isaiah Washington|Russell Wong|DMX,Andrzej Bartkowiak,115,Action|Crime|Thriller,2000-03-20,193,5.8,2000,66036760.0
3536,1.22950499999999,62000000.0,127666415.0,U-571,Matthew McConaughey|Bill Paxton|Harvey Keitel|Jon Bon Jovi|David Keith,Jonathan Mostow,116,Action|Drama|Thriller|War,2000-04-20,205,6.1,2000,65666415.0
71,1.211626,5000000.0,110000000.0,Billy Elliot,Jamie Bell|Julie Walters|Jean Heywood|Jamie Draven|Gary Lewis,Stephen Daldry,110,Drama|Comedy|Music,2000-05-18,359,7.1,2000,105000000.0
9679,1.209516,90000000.0,237202299.0,Gone In Sixty Seconds,Nicolas Cage|Angelina Jolie|Giovanni Ribisi|Delroy Lindo|Will Patton,Dominic Sena,118,Action|Crime|Thriller,2000-06-09,994,6.0,2000,147202299.0
462,1.208034,52000000.0,256271286.0,Erin Brockovich,Julia Roberts|Albert Finney|Aaron Eckhart|Marg Helgenberger|Cherry Jones,Steven Soderbergh,131,Drama,2000-03-13,406,6.9,2000,204271286.0
1597,1.207663,55000000.0,330444045.0,Meet the Parents,Ben Stiller|Robert De Niro|Teri Polo|Blythe Danner|Owen Wilson,Jay Roach,108,Comedy|Romance,2000-10-05,957,6.5,2000,275444045.0
134,1.161107,26000000.0,71000000.0,"O Brother, Where Art Thou?",George Clooney|John Turturro|Tim Blake Nelson|John Goodman|Holly Hunter,Joel Coen,106,Action|Adventure|Comedy,2000-08-30,662,7.2,2000,45000000.0
2787,1.1445940000000001,23000000.0,53187659.0,Pitch Black,Vin Diesel|Radha Mitchell|Cole Hauser|Rhiana Griffith|Lewis Fitz-Gerald,David Twohy,109,Thriller|Science Fiction|Action,2000-02-18,1245,6.6,2000,30187659.0
14181,1.104427,26000000.0,28780255.0,Boiler Room,Giovanni Ribisi|Vin Diesel|Nia Long|Tom Everett Scott|Ben Affleck,Ben Younger,118,Crime|Drama|Thriller,2000-02-18,102,6.5,2000,2780255.0
10501,1.085408,95000000.0,76432727.0,The Road to El Dorado,Kenneth Branagh|Kevin Kline|Rosie Perez|Armand Assante|Edward James Olmos,Don Michael Paul|Bibo Bergeron,89,Adventure|Animation|Comedy|Family,2000-03-31,462,6.8,2000,-18567273.0
1493,1.0736379999999999,45000000.0,212000000.0,Miss Congeniality,Sandra Bullock|Benjamin Bratt|Michael Caine|Candice Bergen|William Shatner,Donald Petrie,111,Comedy|Crime|Action,2000-12-14,563,6.1,2000,167000000.0
10559,1.0602120000000002,31000000.0,68106245.0,Frequency,Dennis Quaid|Jim Caviezel|Andre Braugher|Elizabeth Mitchell|Noah Emmerich,Gregory Hoblit,118,Crime|Drama|Science Fiction|Thriller,2000-04-28,215,6.8,2000,37106245.0
641,1.0506870000000001,4500000.0,7390108.0,Requiem for a Dream,Ellen Burstyn|Jared Leto|Jennifer Connelly|Marlon Wayans|Christopher McDonald,Darren Aronofsky,102,Drama,2000-10-27,1316,7.7,2000,2890108.0
10647,1.042311,40000000.0,55707411.0,Pay It Forward,Kevin Spacey|Helen Hunt|Haley Joel Osment|Jay Mohr|Jim Caviezel,Mimi Leder,122,Drama|Romance,2000-10-12,230,6.8,2000,15707411.0
9383,1.0066540000000002,95000000.0,190213455.0,Hollow Man,Elisabeth Shue|Kevin Bacon|Josh Brolin|Kim Dickens|Rhona Mitra,Paul Verhoeven,112,Action|Science Fiction|Thriller,2000-08-04,309,5.3,2000,95213455.0
9600,1.001503,30000000.0,173959438.0,Big Momma's House,Martin Lawrence|Nia Long|Paul Giamatti|Jascha Washington|Terrence Howard,Raja Gosnell,98,Crime|Comedy,2000-05-31,279,5.7,2000,143959438.0
1359,0.9817670000000001,7000000.0,34266564.0,American Psycho,Christian Bale|Willem Dafoe|Jared Leto|Josh Lucas|Samantha Mathis,Mary Harron,102,Thriller|Drama|Crime,2000-04-13,1069,7.1,2000,27266564.0
16,0.97741,12800000.0,40031879.0,Dancer in the Dark,BjÃ¶rk|Catherine Deneuve|David Morse|Peter Stormare|Joel Grey,Lars von Trier,140,Drama|Crime|Music,2000-05-17,190,7.4,2000,27231879.0
9285,0.976664,16000000.0,119754278.0,Road Trip,Breckin Meyer|Seann William Scott|Amy Smart|Paulo Costanzo|DJ Qualls,Todd Phillips,93,Comedy|Adventure,2000-05-19,299,5.7,2000,103754278.0
10637,0.972719,30000000.0,136706683.0,Remember the Titans,Denzel Washington|Will Patton|Ryan Hurst|Wood Harris|Hayden Panettiere,Boaz Yakin,113,Drama,2000-09-29,535,7.3,2000,106706683.0
2046,0.9689409999999999,10000000.0,12008642.0,The Gift,Cate Blanchett|Giovanni Ribisi|Keanu Reeves|Katie Holmes|Greg Kinnear,Sam Raimi,111,Horror|Drama|Thriller|Mystery,2000-12-22,128,6.2,2000,2008642.0
4958,0.923632,80000000.0,39459427.0,The Legend of Bagger Vance,Matt Damon|Bruce McGill|Charlize Theron|Will Smith|Joel Gretsch,Robert Redford,126,Fantasy|Drama,2000-11-02,146,6.2,2000,-40540573.0
1900,0.9182620000000001,48000000.0,207515725.0,Traffic,Michael Douglas|Benicio del Toro|Jacob Vargas|TomÃ¡s MiliÃ¡n|Russell G. Jones,Steven Soderbergh,148,Drama,2000-12-27,286,6.6,2000,159515725.0
8859,0.91232,13000000.0,73180723.0,"Dude, Whereâ€™s My Car?",Ashton Kutcher|Seann William Scott|Kristy Swanson|Jennifer Garner|Marla Sokoloff,Danny Leiner,83,Comedy,2000-12-15,287,5.1,2000,60180723.0
5994,0.911808,60000000.0,124745083.0,The Family Man,Nicolas Cage|TÃ©a Leoni|Don Cheadle|Saul Rubinek|Amber Valletta,Brett Ratner,125,Comedy|Drama|Romance|Fantasy,2000-12-12,301,6.4,2000,64745083.0
8452,0.886238,82000000.0,96085477.0,The 6th Day,Arnold Schwarzenegger|Michael Rapaport|Tony Goldwyn|Michael Rooker|Sarah Wynter,Roger Spottiswoode,123,Action|Mystery|Science Fiction|Thriller,2000-11-17,318,5.5,2000,14085477.0
11478,0.848261,15000000.0,35007180.0,The Skulls,Joshua Jackson|Paul Walker|Hill Harper|Leslie Bibb|Christopher McDonald,Rob Cohen,106,Crime|Drama|Thriller,2000-03-31,88,5.9,2000,20007180.0
2123,0.7835300000000001,51000000.0,149270999.0,"Me, Myself & Irene",Jim Carrey|RenÃ©e Zellweger|Anthony Anderson|Robert Forster|Richard Jenkins,Peter Farrelly|Bobby Farrelly,116,Comedy,2000-06-22,521,5.9,2000,98270999.0
8584,0.770457,55000000.0,56932305.0,Shanghai Noon,Jackie Chan|Owen Wilson|Lucy Liu|Xander Berkeley|Roger Yuan,Tom Dey,110,Adventure|Action|Comedy|Western,2000-05-26,411,6.1,2000,1932305.0
9741,0.768576,75000000.0,248118121.0,Unbreakable,Bruce Willis|Samuel L. Jackson|Robin Wright|Spencer Treat Clark|John Patrick Amedori,M. Night Shyamalan,106,Action|Fantasy|Thriller,2000-11-13,948,6.7,2000,173118121.0
5551,0.743732,65000000.0,128884132.0,Space Cowboys,Clint Eastwood|Tommy Lee Jones|Donald Sutherland|James Garner|James Cromwell,Clint Eastwood,130,Action|Adventure|Thriller,2000-07-31,211,6.2,2000,63884132.0
2069,0.74231,41300000.0,106371651.0,The Whole Nine Yards,Bruce Willis|Matthew Perry|Rosanna Arquette|Michael Clarke Duncan|Kevin Pollak,Jonathan Lynn,98,Comedy|Crime,2000-02-18,313,6.0,2000,65071651.0
786,0.7365619999999989,60000000.0,47383689.0,Almost Famous,Kate Hudson|Billy Crudup|Frances McDormand|Jason Lee|Patrick Fugit,Cameron Crowe,122,Drama|Music,2000-09-15,454,7.3,2000,-12616311.0
1588,0.736173,28000000.0,90449929.0,Bring It On,Kirsten Dunst|Jesse Bradford|Huntley Ritter|Eliza Dushku|Gabrielle Union,Peyton Reed,98,Comedy,2000-08-25,409,5.7,2000,62449929.0
392,0.733654,25000000.0,152500343.0,Chocolat,Juliette Binoche|Alfred Molina|Johnny Depp|Carrie-Anne Moss|Judi Dench,Lasse HallstrÃ¶m,121,Comedy|Drama|Romance,2000-12-14,527,6.6,2000,127500343.0
